DateAndTime,rActVal,value,unit,value.1,unit.1,value.2,unit.2,value.3,unit.3,value.4,unit.4,value.5,unit.5
2022-10-27T16:06:04.075,30.96459,8294.281,Wh,11.80597,W,533.0092,W,43.87069,W,0,l/min,5.660649,bar
2022-10-27T16:06:05.080,31.06227,8294.471,Wh,11.87906,W,532.3293,W,44.25832,W,0,l/min,5.687922,bar
2022-10-27T16:06:06.081,31.45299,8294.618,Wh,11.774,W,531.7734,W,44.88067,W,0,l/min,5.694794,bar
2022-10-27T16:06:07.125,31.50183,8294.956,Wh,11.78102,W,529.98,W,44.70456,W,0,l/min,5.65286,bar
2022-10-27T16:06:08.129,32.03907,8295.1,Wh,11.79492,W,529.4625,W,44.63702,W,0,l/min,5.653872,bar
2022-10-27T16:06:09.145,32.13675,8295.283,Wh,11.86959,W,529.8384,W,44.73706,W,0,l/min,5.671491,bar
2022-10-27T16:06:10.150,32.72284,8295.427,Wh,11.89765,W,529.5747,W,44.71904,W,0,l/min,5.647254,bar
2022-10-27T16:06:11.158,32.82051,8295.6,Wh,11.80518,W,529.5874,W,44.83482,W,0,l/min,5.630533,bar
2022-10-27T16:06:12.184,33.40659,8295.758,Wh,11.81557,W,529.7368,W,44.62466,W,0,l/min,5.676054,bar
2022-10-27T16:06:13.190,33.55312,8295.926,Wh,11.82744,W,530.0095,W,44.71351,W,0,l/min,5.667437,bar
2022-10-27T16:06:14.203,34.18803,8296.092,Wh,11.91472,W,529.8329,W,44.77805,W,0,l/min,5.670646,bar
2022-10-27T16:06:15.224,34.57875,8296.244,Wh,11.84082,W,529.2192,W,44.91277,W,0,l/min,5.690192,bar
2022-10-27T16:06:16.243,35.01831,8296.418,Wh,11.81148,W,528.3367,W,44.7583,W,0,l/min,5.674127,bar
2022-10-27T16:06:17.251,35.40903,8296.575,Wh,11.80878,W,528.366,W,44.60538,W,0,l/min,5.664653,bar
2022-10-27T16:06:18.257,35.8486,8296.744,Wh,11.80717,W,528.383,W,44.74883,W,0,l/min,5.669073,bar
2022-10-27T16:06:19.264,35.99512,8296.898,Wh,11.78523,W,528.0629,W,44.8725,W,0,l/min,5.6658,bar
2022-10-27T16:06:20.281,36.5812,8297.051,Wh,11.84205,W,528.5297,W,45.12149,W,0,l/min,5.689643,bar
2022-10-27T16:06:21.332,37.16728,8297.216,Wh,11.82017,W,529.0538,W,44.67191,W,0,l/min,5.672832,bar
2022-10-27T16:06:22.338,37.46032,8297.384,Wh,11.80233,W,528.959,W,45.09557,W,0,l/min,5.622044,bar
2022-10-27T16:06:23.331,37.8022,8297.557,Wh,11.74272,W,528.6924,W,44.92507,W,0,l/min,5.625809,bar
2022-10-27T16:06:24.339,38.33944,8297.716,Wh,11.87164,W,528.4783,W,45.16394,W,0,l/min,5.648405,bar
2022-10-27T16:06:25.338,38.68132,8297.86,Wh,11.801,W,528.1315,W,45.04886,W,0,l/min,5.687653,bar
2022-10-27T16:06:26.338,39.07204,8298.046,Wh,11.80824,W,528.1185,W,45.17696,W,0,l/min,5.695893,bar
2022-10-27T16:06:27.340,40.14652,8298.187,Wh,11.78943,W,527.8824,W,44.95405,W,0,l/min,5.669304,bar
2022-10-27T16:06:28.375,40.58608,8298.372,Wh,11.78339,W,527.5297,W,45.18909,W,0,l/min,5.639602,bar
2022-10-27T16:06:29.403,40.78144,8298.506,Wh,11.87968,W,439.9367,W,44.1258,W,0,l/min,5.682539,bar
2022-10-27T16:06:30.409,41.17216,8298.552,Wh,11.75714,W,35.82167,W,41.18021,W,0,l/min,5.694318,bar
2022-10-27T16:06:31.426,41.4652,8298.577,Wh,11.70246,W,15.23108,W,40.98773,W,0,l/min,5.695893,bar
2022-10-27T16:06:32.443,41.9536,8298.59,Wh,11.76215,W,15.24459,W,40.71487,W,0,l/min,5.695844,bar
2022-10-27T16:06:33.458,42.24664,8298.613,Wh,11.72559,W,15.23672,W,40.8188,W,0,l/min,5.66077,bar
2022-10-27T16:06:34.476,42.49084,8298.623,Wh,11.72736,W,15.25579,W,41.00926,W,0,l/min,5.647136,bar
2022-10-27T16:06:35.496,42.49084,8298.652,Wh,11.75349,W,15.28383,W,41.1752,W,0,l/min,5.647966,bar
2022-10-27T16:06:36.494,42.58852,8298.661,Wh,11.74469,W,15.29419,W,40.74431,W,0,l/min,5.687287,bar
2022-10-27T16:06:37.504,42.88157,8298.685,Wh,11.7105,W,15.30086,W,41.28315,W,1.622046,l/min,5.662639,bar
2022-10-27T16:06:38.513,42.97924,8298.708,Wh,11.73721,W,15.32363,W,40.42048,W,0,l/min,5.633827,bar
2022-10-27T16:06:39.519,42.88157,8298.718,Wh,11.71096,W,15.27726,W,40.65291,W,0,l/min,5.651347,bar
2022-10-27T16:06:40.529,43.02808,8298.743,Wh,11.75393,W,15.34564,W,41.63987,W,0,l/min,5.687775,bar
2022-10-27T16:06:41.540,42.9304,8298.763,Wh,11.69349,W,15.2957,W,41.7233,W,0,l/min,5.695905,bar
2022-10-27T16:06:42.550,42.88157,8298.777,Wh,11.73286,W,15.29926,W,41.23828,W,0,l/min,5.695868,bar
2022-10-27T16:06:43.570,42.9304,8298.8,Wh,11.71817,W,15.29803,W,41.26983,W,0,l/min,5.697199,bar
2022-10-27T16:06:44.583,42.78388,8298.814,Wh,11.78179,W,15.28586,W,40.96114,W,0,l/min,5.653044,bar
2022-10-27T16:06:45.586,42.88157,8298.838,Wh,11.70161,W,15.27844,W,40.97101,W,0,l/min,5.647612,bar
2022-10-27T16:06:46.593,42.6862,8298.858,Wh,11.70818,W,15.27749,W,41.0875,W,0,l/min,5.65131,bar
2022-10-27T16:06:47.601,42.83272,8298.872,Wh,11.70707,W,15.31278,W,40.82515,W,0,l/min,5.688544,bar
2022-10-27T16:06:48.611,42.58852,8298.896,Wh,11.72164,W,15.32155,W,40.8458,W,0,l/min,5.64225,bar
2022-10-27T16:06:49.613,42.73504,8298.916,Wh,11.76327,W,15.34082,W,41.0683,W,0,l/min,5.62483,bar
2022-10-27T16:06:50.621,42.6862,8298.934,Wh,11.74548,W,15.37821,W,41.25481,W,1.422085,l/min,5.641115,bar
2022-10-27T16:06:51.628,42.53968,8298.941,Wh,11.65662,W,15.39348,W,40.98591,W,1.463468,l/min,5.664349,bar
2022-10-27T16:06:52.628,42.34432,8298.967,Wh,11.72738,W,15.35804,W,40.16093,W,0,l/min,5.690876,bar
2022-10-27T16:06:53.642,42.39316,8298.991,Wh,11.64043,W,15.32816,W,41.29645,W,0,l/min,5.695881,bar
2022-10-27T16:06:54.660,42.39316,8299.003,Wh,11.75358,W,15.29289,W,41.75344,W,0,l/min,5.698969,bar
2022-10-27T16:06:55.675,42.1978,8299.024,Wh,11.65454,W,15.36569,W,41.32963,W,0,l/min,5.667558,bar
2022-10-27T16:06:56.695,42.05128,8299.045,Wh,11.71492,W,15.34902,W,41.40026,W,0,l/min,5.648954,bar
2022-10-27T16:06:57.715,42.14896,8299.062,Wh,11.74023,W,15.34042,W,40.99917,W,0,l/min,5.646989,bar
2022-10-27T16:06:58.735,42.05128,8299.082,Wh,11.72393,W,15.35359,W,41.24356,W,0,l/min,5.659685,bar
2022-10-27T16:06:59.762,41.80708,8299.106,Wh,11.68774,W,15.35977,W,41.01057,W,0,l/min,5.664032,bar
2022-10-27T16:07:00.781,41.75824,8299.119,Wh,11.75891,W,15.39256,W,41.00579,W,1.301105,l/min,5.646147,bar
2022-10-27T16:07:01.797,41.80708,8299.145,Wh,11.67961,W,15.33318,W,40.99687,W,0,l/min,5.628896,bar
2022-10-27T16:07:02.817,41.61172,8299.155,Wh,11.75084,W,15.31328,W,40.78325,W,0,l/min,5.656657,bar
2022-10-27T16:07:03.843,41.4652,8299.176,Wh,11.66514,W,15.31807,W,40.87158,W,0,l/min,5.691816,bar
2022-10-27T16:07:04.844,41.36752,8299.201,Wh,11.77724,W,15.33049,W,41.23583,W,1.653421,l/min,5.663078,bar
2022-10-27T16:07:05.866,41.36752,8299.215,Wh,11.71755,W,15.37457,W,40.3447,W,0,l/min,5.681549,bar
2022-10-27T16:07:06.879,41.17216,8299.236,Wh,11.749,W,15.34638,W,40.61748,W,0,l/min,5.695466,bar
2022-10-27T16:07:07.893,41.31868,8299.248,Wh,11.72707,W,15.34855,W,41.57489,W,0,l/min,5.699103,bar
2022-10-27T16:07:08.916,41.12332,8299.273,Wh,11.736,W,15.30191,W,41.32912,W,0,l/min,5.692084,bar
2022-10-27T16:07:09.926,41.12332,8299.285,Wh,11.73601,W,15.33069,W,41.50255,W,0,l/min,5.665717,bar
2022-10-27T16:07:10.938,41.02564,8299.31,Wh,11.77805,W,15.34342,W,41.08219,W,0,l/min,5.677692,bar
2022-10-27T16:07:11.959,40.9768,8299.331,Wh,11.73419,W,15.32853,W,41.26315,W,0,l/min,5.629272,bar
2022-10-27T16:07:12.977,40.78144,8299.343,Wh,11.70238,W,15.33131,W,40.985,W,0,l/min,5.644291,bar
2022-10-27T16:07:13.993,40.63492,8299.365,Wh,11.69234,W,15.31988,W,41.06009,W,0,l/min,5.69228,bar
2022-10-27T16:07:15.010,40.68376,8299.388,Wh,11.80866,W,15.34133,W,40.82166,W,0,l/min,5.690534,bar
2022-10-27T16:07:16.027,40.53724,8299.402,Wh,11.77294,W,15.32592,W,40.92567,W,0,l/min,5.665508,bar
2022-10-27T16:07:17.047,40.58608,8299.426,Wh,11.71179,W,15.36818,W,40.77327,W,0,l/min,5.68205,bar
2022-10-27T16:07:18.075,40.39072,8299.439,Wh,11.70241,W,15.34038,W,40.80831,W,1.6428,l/min,5.658587,bar
2022-10-27T16:07:19.079,40.19536,8299.463,Wh,11.73799,W,15.35868,W,40.41575,W,0,l/min,5.643777,bar
2022-10-27T16:07:20.103,40.29304,8299.482,Wh,11.71695,W,15.32702,W,40.39072,W,0,l/min,5.684418,bar
2022-10-27T16:07:21.124,40.2442,8299.497,Wh,11.72313,W,15.35871,W,41.54251,W,0,l/min,5.696308,bar
2022-10-27T16:07:22.118,40.14652,8299.52,Wh,11.71197,W,15.31744,W,41.20163,W,0,l/min,5.7003,bar
2022-10-27T16:07:23.125,39.90232,8299.534,Wh,11.69219,W,15.33226,W,41.32903,W,0,l/min,5.64318,bar
2022-10-27T16:07:24.124,39.80464,8299.559,Wh,11.71613,W,15.33957,W,41.04499,W,0,l/min,5.667021,bar
2022-10-27T16:07:25.131,39.85348,8299.568,Wh,11.78896,W,15.34926,W,41.46026,W,0,l/min,5.693842,bar
2022-10-27T16:07:26.137,39.60928,8299.592,Wh,11.79851,W,15.365,W,41.11763,W,0,l/min,5.663725,bar
2022-10-27T16:07:27.130,39.7558,8299.617,Wh,11.73089,W,15.35327,W,41.29475,W,0,l/min,5.681598,bar
2022-10-27T16:07:28.141,39.46276,8299.626,Wh,11.69434,W,15.31818,W,40.94102,W,0,l/min,5.695258,bar
2022-10-27T16:07:29.166,39.60928,8299.653,Wh,11.68652,W,15.3133,W,41.15651,W,0,l/min,5.660906,bar
2022-10-27T16:07:30.176,39.36508,8299.669,Wh,11.72501,W,15.31909,W,40.9193,W,0,l/min,5.647562,bar
2022-10-27T16:07:31.188,39.21856,8299.684,Wh,11.78191,W,15.31986,W,41.13964,W,1.420252,l/min,5.669977,bar
2022-10-27T16:07:32.190,39.31624,8299.707,Wh,11.70234,W,15.30845,W,40.93866,W,1.503021,l/min,5.64544,bar
2022-10-27T16:07:33.208,39.2674,8299.729,Wh,11.68865,W,15.32954,W,39.80503,W,0,l/min,5.672477,bar
2022-10-27T16:07:34.227,39.16972,8299.769,Wh,11.79566,W,15.32619,W,41.4662,W,0,l/min,5.698994,bar
2022-10-27T16:07:35.224,38.92552,8299.778,Wh,11.73873,W,15.34209,W,41.28751,W,0,l/min,5.691742,bar
2022-10-27T16:07:36.231,38.92552,8299.84,Wh,11.71033,W,236.3858,W,42.66183,W,0,l/min,5.665436,bar
2022-10-27T16:07:37.242,38.92552,8299.994,Wh,11.78638,W,537.3997,W,45.10788,W,0,l/min,5.688654,bar
2022-10-27T16:07:38.257,38.779,8300.163,Wh,11.78244,W,535.4469,W,44.88535,W,0,l/min,5.673723,bar
2022-10-27T16:07:39.269,39.0232,8300.306,Wh,11.76969,W,534.114,W,45.36548,W,0,l/min,5.670183,bar
2022-10-27T16:07:40.293,39.16972,8300.495,Wh,11.83432,W,532.9141,W,45.04704,W,1.604833,l/min,5.651856,bar
2022-10-27T16:07:41.287,39.21856,8300.645,Wh,11.74669,W,531.9911,W,45.26249,W,1.612037,l/min,5.603354,bar
2022-10-27T16:07:42.292,39.31624,8300.827,Wh,11.7551,W,530.697,W,44.89446,W,1.390833,l/min,5.612158,bar
2022-10-27T16:07:43.296,39.60928,8300.983,Wh,11.76973,W,530.1072,W,45.14338,W,0,l/min,5.663932,bar
2022-10-27T16:07:44.302,39.60928,8301.125,Wh,11.85774,W,529.7252,W,44.85592,W,1.478117,l/min,5.664993,bar
2022-10-27T16:07:45.320,39.95116,8301.313,Wh,11.79293,W,529.2804,W,44.84981,W,0,l/min,5.662627,bar
2022-10-27T16:07:46.336,40.04884,8301.452,Wh,11.83418,W,498.5339,W,44.59689,W,0,l/min,5.673613,bar
2022-10-27T16:07:47.350,40.4884,8301.53,Wh,11.75785,W,151.6325,W,41.78559,W,0,l/min,5.696222,bar
2022-10-27T16:07:48.368,40.53724,8301.55,Wh,11.69995,W,15.21983,W,40.92554,W,0,l/min,5.695271,bar
2022-10-27T16:07:49.378,40.9768,8301.566,Wh,11.68877,W,15.23153,W,41.00346,W,0,l/min,5.657243,bar
2022-10-27T16:07:50.400,41.17216,8301.588,Wh,11.74167,W,15.25812,W,41.03366,W,0,l/min,5.661858,bar
2022-10-27T16:07:51.404,41.31868,8301.61,Wh,11.6649,W,15.27564,W,40.94221,W,0,l/min,5.67829,bar
2022-10-27T16:07:52.412,41.36752,8301.625,Wh,11.67762,W,15.28403,W,41.15442,W,0,l/min,5.666888,bar
2022-10-27T16:07:53.424,41.51404,8301.645,Wh,11.66116,W,15.28715,W,41.01315,W,0,l/min,5.689997,bar
2022-10-27T16:07:54.444,41.80708,8301.665,Wh,11.73288,W,15.30439,W,41.22857,W,1.366538,l/min,5.689411,bar
2022-10-27T16:07:55.449,41.66056,8301.684,Wh,11.69958,W,15.32899,W,41.22812,W,1.512665,l/min,5.665314,bar
2022-10-27T16:07:56.449,41.90476,8301.692,Wh,11.68986,W,15.31135,W,40.44865,W,1.686017,l/min,5.608481,bar
2022-10-27T16:07:57.461,41.7094,8301.716,Wh,11.68731,W,15.2797,W,40.72757,W,1.680889,l/min,5.612439,bar
2022-10-27T16:07:58.463,41.85592,8301.74,Wh,11.68931,W,15.27254,W,41.41745,W,1.466154,l/min,5.637395,bar
2022-10-27T16:07:59.465,41.9536,8301.751,Wh,11.76824,W,15.29737,W,41.06469,W,0,l/min,5.665324,bar
2022-10-27T16:08:00.471,41.80708,8301.778,Wh,11.74844,W,15.31487,W,40.80727,W,1.524994,l/min,5.647206,bar
2022-10-27T16:08:01.471,41.90476,8301.799,Wh,11.70339,W,15.31365,W,40.52218,W,0,l/min,5.668828,bar
2022-10-27T16:08:02.475,41.7094,8301.812,Wh,11.71429,W,15.29406,W,40.56434,W,0,l/min,5.678803,bar
2022-10-27T16:08:03.481,41.80708,8301.832,Wh,11.71515,W,15.2919,W,40.61413,W,0,l/min,5.672258,bar
2022-10-27T16:08:04.473,41.56288,8301.852,Wh,11.75997,W,15.27967,W,41.21137,W,0,l/min,5.696259,bar
2022-10-27T16:08:05.485,41.61172,8301.869,Wh,11.78043,W,15.31427,W,41.15303,W,0,l/min,5.67227,bar
2022-10-27T16:08:06.491,41.4652,8301.894,Wh,11.76563,W,15.31668,W,40.91457,W,0,l/min,5.648465,bar
2022-10-27T16:08:07.511,41.4652,8301.907,Wh,11.73756,W,15.30761,W,41.17288,W,0,l/min,5.690022,bar
2022-10-27T16:08:08.511,41.36752,8301.926,Wh,11.70991,W,15.30588,W,41.09858,W,1.653909,l/min,5.669133,bar
2022-10-27T16:08:09.509,41.31868,8301.949,Wh,11.73851,W,15.33306,W,40.81235,W,0,l/min,5.652738,bar
2022-10-27T16:08:10.514,41.36752,8301.965,Wh,11.77551,W,15.29416,W,40.42674,W,0,l/min,5.682172,bar
2022-10-27T16:08:11.514,41.17216,8301.988,Wh,11.67563,W,15.32293,W,41.29009,W,0,l/min,5.68559,bar
2022-10-27T16:08:12.519,41.26984,8301.999,Wh,11.69292,W,15.35157,W,40.96076,W,1.775743,l/min,5.620176,bar
2022-10-27T16:08:13.525,40.9768,8302.021,Wh,11.66683,W,15.31518,W,40.95253,W,1.679424,l/min,5.621364,bar
2022-10-27T16:08:14.528,41.07448,8302.034,Wh,11.75621,W,15.34319,W,40.57488,W,1.493744,l/min,5.659368,bar
2022-10-27T16:08:15.535,41.07448,8302.06,Wh,11.69236,W,15.32173,W,40.58108,W,0,l/min,5.671747,bar
2022-10-27T16:08:16.535,40.92796,8302.084,Wh,11.69316,W,15.32315,W,40.41908,W,1.618019,l/min,5.61284,bar
2022-10-27T16:08:17.541,40.7326,8302.093,Wh,11.68398,W,15.34846,W,40.43081,W,0,l/min,5.68001,bar
2022-10-27T16:08:18.548,40.7326,8302.113,Wh,11.68117,W,15.34299,W,40.54493,W,0,l/min,5.700385,bar
2022-10-27T16:08:19.558,40.58608,8302.134,Wh,11.71205,W,15.3291,W,40.993,W,0,l/min,5.673931,bar
2022-10-27T16:08:20.552,40.58608,8302.15,Wh,11.70301,W,15.33913,W,40.8565,W,0,l/min,5.681781,bar
2022-10-27T16:08:21.555,40.63492,8302.176,Wh,11.61432,W,15.34757,W,40.91531,W,1.337484,l/min,5.672186,bar
2022-10-27T16:08:22.555,40.43956,8302.188,Wh,11.69556,W,15.35001,W,41.01618,W,1.398766,l/min,5.634815,bar
2022-10-27T16:08:23.571,40.34188,8302.21,Wh,11.7303,W,15.33841,W,40.13082,W,0,l/min,5.668633,bar
2022-10-27T16:08:24.585,40.29304,8302.23,Wh,11.76415,W,15.33071,W,41.02759,W,0,l/min,5.697455,bar
2022-10-27T16:08:25.601,40.39072,8302.246,Wh,11.72156,W,15.30042,W,41.05479,W,0,l/min,5.701862,bar
2022-10-27T16:08:26.604,40.09768,8302.27,Wh,11.7029,W,15.31345,W,40.91626,W,1.344198,l/min,5.666594,bar
2022-10-27T16:08:27.610,40.19536,8302.279,Wh,11.69881,W,15.31395,W,40.7564,W,1.460904,l/min,5.653739,bar
2022-10-27T16:08:28.630,39.95116,8302.307,Wh,11.72633,W,15.34455,W,39.6148,W,1.741928,l/min,5.636768,bar
2022-10-27T16:08:29.642,39.95116,8302.315,Wh,11.68793,W,15.33325,W,40.01339,W,1.619239,l/min,5.60233,bar
2022-10-27T16:08:30.650,39.85348,8302.341,Wh,11.78626,W,15.2883,W,39.93992,W,1.502289,l/min,5.654472,bar
2022-10-27T16:08:31.658,39.80464,8302.364,Wh,11.68518,W,15.30321,W,39.55002,W,1.50412,l/min,5.676032,bar
2022-10-27T16:08:32.659,39.85348,8302.374,Wh,11.7226,W,15.31804,W,39.75906,W,1.721663,l/min,5.615147,bar
2022-10-27T16:08:33.674,39.65812,8302.396,Wh,11.66495,W,15.31415,W,38.71043,W,0,l/min,5.647648,bar
2022-10-27T16:08:34.683,39.65812,8302.414,Wh,11.72875,W,15.27985,W,38.8495,W,0,l/min,5.697028,bar
2022-10-27T16:08:35.696,39.70696,8302.435,Wh,11.76891,W,15.25366,W,38.7913,W,0,l/min,5.695953,bar
2022-10-27T16:08:36.719,39.65812,8302.455,Wh,11.71489,W,15.31121,W,39.08503,W,0,l/min,5.671722,bar
2022-10-27T16:08:37.722,39.5116,8302.492,Wh,11.72922,W,15.33418,W,39.34301,W,0,l/min,5.647072,bar
2022-10-27T16:08:38.725,39.36508,8302.492,Wh,11.72922,W,15.33418,W,39.34301,W,0,l/min,5.647072,bar
2022-10-27T16:08:39.722,39.46276,8302.5,Wh,11.7203,W,15.29119,W,39.29922,W,0,l/min,5.676862,bar
2022-10-27T16:08:40.725,39.31624,8302.524,Wh,11.78362,W,15.2483,W,39.92712,W,0,l/min,5.675311,bar
2022-10-27T16:08:41.729,39.36508,8302.544,Wh,11.68731,W,15.28159,W,39.80444,W,0,l/min,5.698261,bar
2022-10-27T16:08:42.733,39.12088,8302.559,Wh,11.69196,W,15.23418,W,40.06618,W,1.317096,l/min,5.664824,bar
2022-10-27T16:08:43.740,39.21856,8302.582,Wh,11.66627,W,15.2439,W,39.92888,W,1.407923,l/min,5.630701,bar
2022-10-27T16:08:44.755,39.12088,8302.6,Wh,11.78893,W,15.27327,W,38.95725,W,1.82494,l/min,5.629237,bar
2022-10-27T16:08:45.757,38.92552,8302.619,Wh,11.74277,W,15.31087,W,38.83795,W,1.648905,l/min,5.629995,bar
2022-10-27T16:08:46.759,39.07204,8302.629,Wh,11.75507,W,15.27729,W,38.60785,W,1.425624,l/min,5.654912,bar
2022-10-27T16:08:47.762,38.87668,8302.652,Wh,11.74711,W,15.28843,W,38.53376,W,0,l/min,5.660857,bar
2022-10-27T16:08:48.770,38.92552,8302.675,Wh,11.72122,W,15.31708,W,38.51297,W,1.540865,l/min,5.612414,bar
2022-10-27T16:08:49.772,38.82784,8302.687,Wh,11.77876,W,15.32135,W,38.47012,W,1.34371,l/min,5.641666,bar
2022-10-27T16:08:50.776,38.58364,8302.709,Wh,11.78766,W,15.28055,W,38.51638,W,0,l/min,5.695832,bar
2022-10-27T16:08:51.780,38.58364,8302.723,Wh,11.68489,W,15.28359,W,38.36806,W,0,l/min,5.706745,bar
2022-10-27T16:08:52.786,38.68132,8302.746,Wh,11.71346,W,15.28956,W,37.79697,W,0,l/min,5.706708,bar
2022-10-27T16:08:53.792,38.63248,8302.767,Wh,11.67252,W,15.26418,W,39.20763,W,0,l/min,5.611365,bar
2022-10-27T16:08:54.794,38.48596,8302.778,Wh,11.68664,W,15.2961,W,39.16098,W,0,l/min,5.646428,bar
2022-10-27T16:08:55.799,38.5348,8302.803,Wh,11.72036,W,15.28126,W,39.57927,W,0,l/min,5.701423,bar
2022-10-27T16:08:56.805,38.33944,8302.812,Wh,11.7081,W,15.32519,W,39.69743,W,0,l/min,5.706892,bar
2022-10-27T16:08:57.809,38.38828,8302.836,Wh,11.68598,W,15.26933,W,39.8481,W,0,l/min,5.706806,bar
2022-10-27T16:08:58.816,38.33944,8302.874,Wh,11.73105,W,15.30792,W,39.7212,W,0,l/min,5.656804,bar
2022-10-27T16:08:59.818,38.24176,8302.874,Wh,11.73105,W,15.30792,W,39.7212,W,0,l/min,5.656804,bar
2022-10-27T16:09:00.823,38.09524,8302.895,Wh,11.76245,W,15.32142,W,38.93359,W,1.792101,l/min,5.611912,bar
2022-10-27T16:09:01.821,38.09524,8302.91,Wh,11.67707,W,15.30647,W,38.62736,W,1.688458,l/min,5.629885,bar
2022-10-27T16:09:02.828,38.19292,8302.93,Wh,11.72077,W,15.31433,W,38.72706,W,1.43478,l/min,5.655924,bar
2022-10-27T16:09:03.837,37.94872,8302.94,Wh,11.67219,W,15.34082,W,38.65251,W,0,l/min,5.629089,bar
2022-10-27T16:09:04.839,38.0464,8302.967,Wh,11.73944,W,15.30932,W,38.57113,W,1.612037,l/min,5.621437,bar
2022-10-27T16:09:05.840,37.8022,8302.983,Wh,11.66535,W,15.29784,W,38.49922,W,1.326131,l/min,5.680169,bar
2022-10-27T16:09:06.840,37.89988,8302.997,Wh,11.68516,W,15.29895,W,38.75038,W,0,l/min,5.705085,bar
2022-10-27T16:09:07.840,37.70452,8303.021,Wh,11.6793,W,15.28747,W,37.57721,W,0,l/min,5.700775,bar
2022-10-27T16:09:08.833,37.85104,8303.033,Wh,11.72671,W,15.31432,W,36.67085,W,0,l/min,5.675287,bar
2022-10-27T16:09:09.840,37.70452,8303.056,Wh,11.63794,W,15.30474,W,39.1823,W,0,l/min,5.648259,bar
2022-10-27T16:09:10.839,37.558,8303.077,Wh,11.79368,W,15.32468,W,39.37114,W,0,l/min,5.668742,bar
2022-10-27T16:09:11.839,37.60684,8303.09,Wh,11.65629,W,15.3098,W,39.38473,W,0,l/min,5.703327,bar
2022-10-27T16:09:12.840,37.50916,8303.112,Wh,11.71724,W,15.29142,W,39.77659,W,0,l/min,5.69621,bar
2022-10-27T16:09:13.852,37.46032,8303.123,Wh,11.67722,W,15.31699,W,39.73666,W,0,l/min,5.64927,bar
2022-10-27T16:09:14.860,37.3138,8303.151,Wh,11.72998,W,15.33645,W,39.83034,W,1.508759,l/min,5.638076,bar
2022-10-27T16:09:15.877,37.46032,8303.161,Wh,11.7382,W,15.32267,W,39.9036,W,1.376426,l/min,5.680352,bar
2022-10-27T16:09:16.891,37.26496,8303.185,Wh,11.70976,W,15.32634,W,38.64646,W,0,l/min,5.705549,bar
2022-10-27T16:09:17.895,37.41148,8303.207,Wh,11.6903,W,15.35771,W,38.7132,W,0,l/min,5.708967,bar
2022-10-27T16:09:18.899,37.3138,8303.218,Wh,11.71665,W,15.34771,W,38.8463,W,0,l/min,5.712043,bar
2022-10-27T16:09:19.901,37.3138,8303.241,Wh,11.7013,W,15.35303,W,38.79459,W,0,l/min,5.645853,bar
2022-10-27T16:09:20.903,37.26496,8303.251,Wh,11.75632,W,15.32921,W,38.45763,W,0,l/min,5.62842,bar
2022-10-27T16:09:21.913,37.0696,8303.278,Wh,11.67128,W,15.29885,W,38.79588,W,0,l/min,5.659587,bar
2022-10-27T16:09:22.914,36.97192,8303.291,Wh,11.70152,W,15.33412,W,38.66997,W,1.598485,l/min,5.656606,bar
2022-10-27T16:09:23.923,37.02076,8303.312,Wh,11.67674,W,15.30694,W,38.96051,W,1.812,l/min,5.60388,bar
2022-10-27T16:09:24.926,37.0696,8303.332,Wh,11.72349,W,15.29098,W,39.06991,W,1.459074,l/min,5.652371,bar
2022-10-27T16:09:25.929,36.92308,8303.348,Wh,11.74608,W,15.33528,W,39.34135,W,0,l/min,5.641788,bar
2022-10-27T16:09:26.931,36.87424,8303.368,Wh,11.71702,W,15.3271,W,39.07819,W,1.550754,l/min,5.658744,bar
2022-10-27T16:09:27.941,36.77656,8303.387,Wh,11.66916,W,15.30994,W,39.70808,W,0,l/min,5.693952,bar
2022-10-27T16:09:28.944,36.72772,8303.405,Wh,11.69207,W,15.3268,W,39.74239,W,0,l/min,5.709235,bar
2022-10-27T16:09:29.945,36.8254,8303.426,Wh,11.69017,W,15.29963,W,39.66465,W,1.33968,l/min,5.695025,bar
2022-10-27T16:09:30.958,36.77656,8303.436,Wh,11.78978,W,15.29502,W,39.91011,W,1.473479,l/min,5.6198,bar
2022-10-27T16:09:31.962,36.67888,8303.464,Wh,11.68812,W,15.31991,W,39.0165,W,0,l/min,5.660112,bar
2022-10-27T16:09:32.963,36.5812,8303.472,Wh,11.70827,W,15.3692,W,38.68617,W,0,l/min,5.641227,bar
2022-10-27T16:09:33.966,36.63004,8303.495,Wh,11.68533,W,15.30747,W,38.93918,W,0,l/min,5.694513,bar
2022-10-27T16:09:34.970,36.5812,8303.519,Wh,11.70555,W,15.30406,W,38.70589,W,0,l/min,5.709797,bar
2022-10-27T16:09:35.975,36.43468,8303.532,Wh,11.70251,W,15.32116,W,38.78625,W,0,l/min,5.666728,bar
2022-10-27T16:09:36.976,36.48352,8303.553,Wh,11.76137,W,15.32564,W,38.72065,W,0,l/min,5.672015,bar
2022-10-27T16:09:37.979,36.38584,8303.566,Wh,11.68122,W,15.30035,W,38.74215,W,0,l/min,5.703583,bar
2022-10-27T16:09:38.973,36.53236,8303.59,Wh,11.70806,W,15.30247,W,38.8663,W,1.529145,l/min,5.680069,bar
2022-10-27T16:09:39.988,36.43468,8303.6,Wh,11.66762,W,15.35291,W,33.9852,W,1.751572,l/min,5.600536,bar
